id,gdp_name,contract_type,contract_value,project_id,project_name,program_name,portfolio,slt,director_or_general_manager,start_date,end_date,month,year,actual_invoiced,invoice_type
21085,TCS,T&M,,68729,CWP - Crisis and Major Incident Management,TCC IT Technical Operations,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,5993,T&M
21086,TCS,T&M,,68735,CWP - Disaster Recovery Preparedness,Disaster Recovery Preparedness,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,2066.4,T&M
21087,TCS,T&M,,68735,CWP - Disaster Recovery Preparedness,Disaster Recovery Preparedness,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,6199,T&M
21088,TCS,T&M,,68737,CWP - Network Services Data Center,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,3271.84,T&M
21089,TCS,T&M,,68737,CWP - Network Services Data Center,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,3867,T&M
21090,TCS,T&M,,68740,CWP - Network Service LAN/WAN,Network Service LAN/WAN,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,11673.75,T&M
21091,TCS,T&M,,68740,CWP - Network Service LAN/WAN,Network Service LAN/WAN,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,27168,T&M
21092,TCS,T&M,,68744,CWP - Database Administration,Database Administration,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,1045.36,T&M
21093,TCS,T&M,,68744,CWP - Database Administration,Database Administration,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,5166,T&M
21094,TCS,T&M,,68748,CWP - Virtualization and Server Platform,Virtualization and Server Platform,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,2552.96,T&M
21095,TCS,T&M,,68748,CWP - Virtualization and Server Platform,Virtualization and Server Platform,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,13682,T&M
21096,TCS,T&M,,68773,CWP - Communication,Communication,IT Transformation International AIR4,Mahesh Sogal,,01-01-2023,31-01-2023,1,23,19591.04,T&M
21097,TCS,T&M,,68773,CWP - Communication,Communication,IT Transformation International AIR4,Mahesh Sogal,,01-12-2022,31-12-2022,12,22,4164,T&M
21098,TCS,T&M,,68883,CWP - Platform Hosting Middleware & Database Services,Platform Services,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,2910.4,T&M
21099,TCS,T&M,,68883,CWP - Platform Hosting Middleware & Database Services,Platform Services,IT Infrastucture & Reliability,David Smith,,01-02-2023,28-02-2023,2,23,3210,T&M
21100,TCS,T&M,,68883,CWP - Platform Hosting Middleware & Database Services,Platform Services,IT Infrastucture & Reliability,David Smith,,01-03-2023,31-03-2023,3,23,428,T&M
21101,TCS,T&M,,68883,CWP - Platform Hosting Middleware & Database Services,Platform Services,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,2944,T&M
21102,TCS,T&M,,74926,CWP - Network Services Voice/Video,Network Service LAN/WAN,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,4924.24,T&M
21103,TCS,T&M,,74926,CWP - Network Services Voice/Video,Network Service LAN/WAN,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,2854,T&M
21104,TCS,T&M,,79952,CWP - PDTools DevOps,PDTools DevOps,IT Transformation International AIR4,Mahesh Sogal,,01-01-2023,31-01-2023,1,23,418.14,T&M
21105,TCS,T&M,,79952,CWP - PDTools DevOps,PDTools DevOps,IT Transformation International AIR4,Mahesh Sogal,,01-12-2022,31-12-2022,12,22,5166,T&M
21106,TCS,T&M,,84040,Customer Operational Communications,Channel UI,Channels Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,16359,T&M
21107,TCS,T&M,,84040,Customer Operational Communications,Customer Communications,Channels Technology,Matthew Cincera,,01-01-2023,31-01-2023,1,23,1033.2,T&M
21108,TCS,T&M,,84040,Customer Operational Communications,Customer Communications,Channels Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,5166,T&M
21109,TCS,T&M,,84078,Channels Technology Overhead Services,Business and Operational Analytics,Channels Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,16325,T&M
21110,TCS,T&M,,84078,Channels Technology Overhead Services,Channel Performance and Analytics,Channels Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,21879,T&M
21111,TCS,T&M,,84078,Channels Technology Overhead Services,Channels ACS Support,Channels Technology,Matthew Cincera,,01-01-2023,31-01-2023,1,23,918.4,T&M
21112,TCS,T&M,,84078,Channels Technology Overhead Services,Channels ACS Support,Channels Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,115552,T&M
21113,TCS,T&M,,84078,Channels Technology Overhead Services,PCC / SRT,Channels Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,12790,T&M
21114,TCS,T&M,,84276,Flight Operations Data Events & Services,Data Events & Services,Enterprise Technology Services,Narayanan Krishnakumar,,01-12-2022,31-12-2022,12,22,4225,T&M
21115,TCS,T&M,,84276,Flight Operations Data Events & Services,SOA Operational Data Governance,Enterprise Technology Services,Matthew Schrag,,01-01-2023,31-01-2023,1,23,918.4,T&M
21116,TCS,T&M,,84276,Flight Operations Data Events & Services,SOA Operational Data Governance,Enterprise Technology Services,Narayanan Krishnakumar,,01-12-2022,31-12-2022,12,22,3674,T&M
21117,TCS,T&M,,84337,Account Integrity,SkyMiles and Loyalty Development,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,1784.64,T&M
21118,TCS,T&M,,84337,Account Integrity,SkyMiles and Loyalty Development,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-12-2022,31-12-2022,12,22,8477,T&M
21119,TCS,T&M,,84340,Loyalty Partnerships,SkyMiles and Loyalty Development,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,836.28,T&M
21120,TCS,T&M,,84340,Loyalty Partnerships,SkyMiles and Loyalty Development,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-12-2022,31-12-2022,12,22,23682,T&M
21121,TCS,T&M,,84343,SkyMiles Program Management,SkyMiles and Loyalty Development,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,4614.63,T&M
21122,TCS,T&M,,84343,SkyMiles Program Management,SkyMiles and Loyalty Development,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-12-2022,31-12-2022,12,22,39722,T&M
21123,TCS,T&M,,84355,Enterprise Strategic - Retail API Platform,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,2066.4,T&M
21124,TCS,T&M,,84355,Enterprise Strategic - Retail API Platform,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-12-2022,31-12-2022,12,22,2686,T&M
21125,TCS,T&M,,84358,Retail API Platform,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-12-2022,31-12-2022,12,22,1033,T&M
21126,TCS,T&M,,84358,Retail API Platform,Ancillary Engine,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,3402,T&M
21127,TCS,T&M,,84358,Retail API Platform,Ancillary Engine,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-12-2022,31-12-2022,12,22,19051,T&M
21128,TCS,T&M,,84358,Retail API Platform,Flight Engine,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-12-2022,31-12-2022,12,22,10113,T&M
21129,TCS,T&M,,84364,Inventory Tools,Inventory Tools Availability and Online Inventory,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,680.64,T&M
21130,TCS,T&M,,84364,Inventory Tools,Inventory Tools Availability and Online Inventory,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-12-2022,31-12-2022,12,22,50785,T&M
21131,TCS,T&M,,84367,Network Tools,IT RM Loyalty Ancillaries and Branded Fares,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,2722.56,T&M
21132,TCS,T&M,,84367,Network Tools,IT RM Loyalty Ancillaries and Branded Fares,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-12-2022,31-12-2022,12,22,10206,T&M
21133,TCS,T&M,,84412,Revenue Loyalty & Data Analytics - Shared Services APC,EQS Performance,Enterprise Technology Services,Narayanan Krishnakumar,,01-01-2023,31-01-2023,1,23,2933.2,T&M
21134,TCS,T&M,,84412,Revenue Loyalty & Data Analytics - Shared Services APC,EQS Performance,Enterprise Technology Services,Narayanan Krishnakumar,,01-12-2022,31-12-2022,12,22,10266,T&M
21135,TCS,T&M,,84415,Operations Technology - Shared Services APC,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,570.8,T&M
21136,TCS,T&M,,84415,Operations Technology - Shared Services APC,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,571,T&M
21137,TCS,T&M,,84421,Channels Technology - Shared Services APC,EQS Performance,Enterprise Technology Services,Narayanan Krishnakumar,,01-01-2023,31-01-2023,1,23,6676.72,T&M
21138,TCS,T&M,,84421,Channels Technology - Shared Services APC,EQS Performance,Enterprise Technology Services,Narayanan Krishnakumar,,01-12-2022,31-12-2022,12,22,33971,T&M
21139,TCS,T&M,,84421,Channels Technology - Shared Services APC,Communications Marketing Res,Channels Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,5166,T&M
21140,TCS,T&M,,84421,Channels Technology - Shared Services APC,Payments Offers and Core Apps,Channels Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,297,T&M
21141,TCS,T&M,,84423,Channels Technology - Strategic,EQS Performance,Enterprise Technology Services,Narayanan Krishnakumar,,01-01-2023,31-01-2023,1,23,148.72,T&M
21142,TCS,T&M,,84423,Channels Technology - Strategic,EQS Performance,Enterprise Technology Services,Narayanan Krishnakumar,,01-12-2022,31-12-2022,12,22,6703,T&M
21143,TCS,T&M,,84989,Enterprise Strategic - AIR4 - Virgin Atlantic,Data Events & Services,Enterprise Technology Services,Narayanan Krishnakumar,,01-12-2022,31-12-2022,12,22,528,T&M
21144,TCS,T&M,,84989,Enterprise Strategic - AIR4 - Virgin Atlantic,SOA Operational Data Governance,Enterprise Technology Services,Matthew Schrag,,01-01-2023,31-01-2023,1,23,114.8,T&M
21145,TCS,T&M,,84989,Enterprise Strategic - AIR4 - Virgin Atlantic,SOA Operational Data Governance,Enterprise Technology Services,Narayanan Krishnakumar,,01-12-2022,31-12-2022,12,22,4219,T&M
21146,TCS,T&M,,84989,Enterprise Strategic - AIR4 - Virgin Atlantic,Channel UI,Channels Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,57846,T&M
21147,TCS,T&M,,84989,Enterprise Strategic - AIR4 - Virgin Atlantic,Payments Offers and Core Apps,Channels Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,0,T&M
21148,TCS,T&M,,84989,Enterprise Strategic - AIR4 - Virgin Atlantic,AIR4 UI,Channels Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,15541,T&M
21149,TCS,T&M,,84989,Enterprise Strategic - AIR4 - Virgin Atlantic,BFFs and Payment API,Channels Technology,Matthew Cincera,,01-02-2023,28-02-2023,2,23,398.9,T&M
21150,TCS,T&M,,84989,Enterprise Strategic - AIR4 - Virgin Atlantic,BFFs and Payment API,Channels Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,12864,T&M
21151,TCS,T&M,,84989,Enterprise Strategic - AIR4 - Virgin Atlantic,CORE Check In,Operations Technology & Innovation,Matthew Cincera,,01-12-2022,31-12-2022,12,22,2826,T&M
21152,TCS,T&M,,87976,Corporate Technology - Shared Services APC,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,1070.25,T&M
21153,TCS,T&M,,87976,Corporate Technology - Shared Services APC,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,785,T&M
21154,TCS,T&M,,87976,Corporate Technology - Shared Services APC,EQS Rev Acct and Ticketing QA,Corporate Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,15253,T&M
21155,TCS,T&M,,88983,Document Management,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,367.36,T&M
21156,TCS,T&M,,88983,Document Management,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-12-2022,31-12-2022,12,22,4271,T&M
21157,TCS,T&M,,89064,HR SAP,HR IT - SAP Development,Corporate Technology,Matthew Cincera,,01-01-2023,31-01-2023,1,23,5527.36,T&M
21158,TCS,T&M,,89064,HR SAP,HR IT - SAP Development,Corporate Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,13682,T&M
21159,TCS,T&M,,89064,HR SAP,SAP CoE Security,Corporate Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,16657,T&M
21160,TCS,T&M,,89113,Enterprise Strategic - Financial Document Management,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,367.36,T&M
21161,TCS,T&M,,89113,Enterprise Strategic - Financial Document Management,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-12-2022,31-12-2022,12,22,1584,T&M
21162,TCS,T&M,,89113,Enterprise Strategic - Financial Document Management,SOA Governance and Engagements,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-12-2022,31-12-2022,12,22,10187,T&M
21163,TCS,T&M,,89153,Application Modernization,TCC IT Technical Operations,IT Infrastucture & Reliability,David Smith,,01-03-2023,31-03-2023,3,23,632,T&M
21164,TCS,T&M,,89155,Foundations and Migration,Service Quality Monitoring & Automation,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,223.08,T&M
21165,TCS,T&M,,89155,Foundations and Migration,Service Quality Monitoring & Automation,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,1710,T&M
21166,TCS,T&M,,89155,Foundations and Migration,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,4668.66,T&M
21167,TCS,T&M,,89155,Foundations and Migration,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-02-2023,28-02-2023,2,23,2760.32,T&M
21168,TCS,T&M,,89155,Foundations and Migration,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-03-2023,31-03-2023,3,23,1294,T&M
21169,TCS,T&M,,89155,Foundations and Migration,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,2069,T&M
21170,TCS,T&M,,89155,Foundations and Migration,Platform Services,IT Infrastucture & Reliability,David Smith,,01-03-2023,31-03-2023,3,23,514,T&M
21171,TCS,T&M,,89155,Foundations and Migration,EQS Performance,Enterprise Technology Services,Narayanan Krishnakumar,,01-12-2022,31-12-2022,12,22,1914,T&M
21172,TCS,T&M,,89155,Foundations and Migration,Network Security,Information Security & Division,Deborah Wheeler,,01-01-2023,31-01-2023,1,23,4181.4,T&M
21173,TCS,T&M,,89155,Foundations and Migration,Network Security,Information Security & Division,Deborah Wheeler,,01-02-2023,28-02-2023,2,23,3136.05,T&M
21174,TCS,T&M,,89155,Foundations and Migration,Network Security,Information Security & Division,Deborah Wheeler,,01-03-2023,31-03-2023,3,23,2091,T&M
21175,TCS,T&M,,89155,Foundations and Migration,Network Security,Information Security & Division,Deborah Wheeler,,01-12-2022,31-12-2022,12,22,5166,T&M
21176,TCS,T&M,,89161,Data Center Consolidation,Service Quality Monitoring & Automation,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,765.28,T&M
21177,TCS,T&M,,89161,Data Center Consolidation,Service Quality Monitoring & Automation,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,3421,T&M
21178,TCS,T&M,,89161,Data Center Consolidation,Delivery Change / Problem Management and ITSM Process,IT Infrastucture & Reliability,David Smith,,01-03-2023,31-03-2023,3,23,9574,T&M
21179,TCS,T&M,,89307,Zulu - Loyalty Management,SOA Operational Data Governance,Enterprise Technology Services,Matthew Schrag,,01-01-2023,31-01-2023,1,23,2230.8,T&M
21180,TCS,T&M,,89307,Zulu - Loyalty Management,SOA Operational Data Governance,Enterprise Technology Services,Narayanan Krishnakumar,,01-12-2022,31-12-2022,12,22,7808,T&M
21181,TCS,T&M,,89307,Zulu - Loyalty Management,SkyMiles and Loyalty Development,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,594.88,T&M
21182,TCS,T&M,,89307,Zulu - Loyalty Management,SkyMiles and Loyalty Development,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-12-2022,31-12-2022,12,22,3569,T&M
21183,TCS,T&M,,89313,Zulu - Revenue Framework,EQS SOA and ODE QA Support,Revenue Loyalty & Data Analytics,Matthew Cincera,,01-01-2023,31-01-2023,1,23,148.72,T&M
21184,TCS,T&M,,89313,Zulu - Revenue Framework,EQS SOA and ODE QA Support,Revenue Loyalty & Data Analytics,Matthew Cincera,,01-12-2022,31-12-2022,12,22,10708,T&M
21185,TCS,T&M,,89315,Zulu - Ops Management,Data Events & Services,Operations Technology & Innovation,Narayanan Krishnakumar,,01-12-2022,31-12-2022,12,22,13682,T&M
21186,TCS,T&M,,89315,Zulu - Ops Management,EQS SOA and ODE QA Support,Revenue Loyalty & Data Analytics,Matthew Cincera,,01-01-2023,31-01-2023,1,23,5948.8,T&M
21187,TCS,T&M,,89315,Zulu - Ops Management,EQS SOA and ODE QA Support,Revenue Loyalty & Data Analytics,Matthew Cincera,,01-12-2022,31-12-2022,12,22,10708,T&M
21188,TCS,T&M,,89999,IT - 2021 WIN10,Platform Hosting Middleware & Database Services,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,5265.48,T&M
21189,TCS,T&M,,89999,IT - 2021 WIN10,Platform Hosting Middleware & Database Services,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,14128,T&M
21190,TCS,T&M,,91898,DC - Endeavor Chargeback,Channels ACS Support,Channels Technology,Matthew Cincera,,01-01-2023,31-01-2023,1,23,5425.04,T&M
21191,TCS,T&M,,91898,DC - Endeavor Chargeback,Channels ACS Support,Channels Technology,Matthew Cincera,,01-02-2023,28-02-2023,2,23,4786.8,T&M
21192,TCS,T&M,,91898,DC - Endeavor Chargeback,Channels ACS Support,Channels Technology,Matthew Cincera,,01-03-2023,31-03-2023,3,23,4787,T&M
21193,TCS,T&M,,91898,DC - Endeavor Chargeback,Channels ACS Support,Channels Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,8328,T&M
21194,TCS,T&M,,92261,MKT - Digital eCommerce IT Resources Chargeback,Channel UI,Channels Technology,Matthew Cincera,,01-01-2023,31-01-2023,1,23,1045.35,T&M
21195,TCS,T&M,,92261,MKT - Digital eCommerce IT Resources Chargeback,Channel UI,Channels Technology,Matthew Cincera,,01-02-2023,28-02-2023,2,23,2717.91,T&M
21196,TCS,T&M,,92261,MKT - Digital eCommerce IT Resources Chargeback,Channel UI,Channels Technology,Matthew Cincera,,01-03-2023,31-03-2023,3,23,2718,T&M
21197,TCS,T&M,,92261,MKT - Digital eCommerce IT Resources Chargeback,Channel UI,Channels Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,5166,T&M
21198,TCS,T&M,,92261,MKT - Digital eCommerce IT Resources Chargeback,EQS Digital Channels QA,Channels Technology,Matthew Cincera,,01-01-2023,31-01-2023,1,23,38887.02,T&M
21199,TCS,T&M,,92261,MKT - Digital eCommerce IT Resources Chargeback,EQS Digital Channels QA,Channels Technology,Matthew Cincera,,01-02-2023,28-02-2023,2,23,27597.24,T&M
21200,TCS,T&M,,92261,MKT - Digital eCommerce IT Resources Chargeback,EQS Digital Channels QA,Channels Technology,Matthew Cincera,,01-03-2023,31-03-2023,3,23,26970,T&M
21201,TCS,T&M,,92261,MKT - Digital eCommerce IT Resources Chargeback,EQS Digital Channels QA,Channels Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,62618,T&M
21202,TCS,T&M,,92289,API and Product Bundling,Retail APIs,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,3402,T&M
21203,TCS,T&M,,92289,API and Product Bundling,Retail APIs,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-12-2022,31-12-2022,12,22,10886,T&M
21204,TCS,T&M,,92860,TPF Application Monitoring Tools and DevOps Enhancements,CTT - Production Support,Enterprise Technology Services,Narayanan Krishnakumar,,01-12-2022,31-12-2022,12,22,4146,T&M
21205,TCS,T&M,,92861,IFE - Connected Cabin Pass-through,Enterprise Content,Channels Technology,Matthew Cincera,,01-02-2023,28-02-2023,2,23,11807.44,T&M
21206,TCS,T&M,,92861,IFE - Connected Cabin Pass-through,Enterprise Content,Channels Technology,Matthew Cincera,,01-03-2023,31-03-2023,3,23,6382,T&M
21207,TCS,T&M,,92861,IFE - Connected Cabin Pass-through,Enterprise Mobility,Channels Technology,Matthew Cincera,,01-01-2023,31-01-2023,1,23,1276.48,T&M
21208,TCS,T&M,,92861,IFE - Connected Cabin Pass-through,Enterprise Mobility,Channels Technology,Matthew Cincera,,01-02-2023,28-02-2023,2,23,1436.04,T&M
21209,TCS,T&M,,92861,IFE - Connected Cabin Pass-through,Enterprise Mobility,Channels Technology,Matthew Cincera,,01-03-2023,31-03-2023,3,23,3590,T&M
21210,TCS,T&M,,92861,IFE - Connected Cabin Pass-through,Enterprise Mobility,Channels Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,1487,T&M
21211,TCS,T&M,,92862,Data Center Appliance Upgrade,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,8790.76,T&M
21212,TCS,T&M,,92862,Data Center Appliance Upgrade,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,11111,T&M
21213,TCS,T&M,,92862,Data Center Appliance Upgrade,Network Service LAN/WAN,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,6986.8,T&M
21214,TCS,T&M,,92862,Data Center Appliance Upgrade,Network Service LAN/WAN,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,21819,T&M
21215,TCS,T&M,,92901,IT - Client Engineering & Enterprise Applications,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,1212.95,T&M
21216,TCS,T&M,,92901,IT - Client Engineering & Enterprise Applications,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,1213,T&M
21217,TCS,T&M,,92902,IT - Platform Services,Platform Services,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,4793.6,T&M
21218,TCS,T&M,,92902,IT - Platform Services,Platform Services,IT Infrastucture & Reliability,David Smith,,01-02-2023,28-02-2023,2,23,11598.8,T&M
21219,TCS,T&M,,92902,IT - Platform Services,Platform Services,IT Infrastucture & Reliability,David Smith,,01-03-2023,31-03-2023,3,23,1926,T&M
21220,TCS,T&M,,92902,IT - Platform Services,Platform Services,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,6810,T&M
21221,TCS,T&M,,92903,TOC Network Refresh Project,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,2974.4,T&M
21222,TCS,T&M,,92903,TOC Network Refresh Project,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,4462,T&M
21223,TCS,T&M,,92904,Enterprise Patching Factory,Virtualization and Server Platform,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,15465,T&M
21224,TCS,T&M,,92904,Enterprise Patching Factory,End User Computing Services,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,2090.7,T&M
21225,TCS,T&M,,92904,Enterprise Patching Factory,End User Computing Services,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,4959,T&M
21226,TCS,T&M,,92904,Enterprise Patching Factory,Enterprise Applications and Content Management,IT Infrastucture & Reliability,David Smith,,01-12-2022,31-12-2022,12,22,5579,T&M
21227,TCS,T&M,,94002,DLV â€“ Embedded eComm Team 11 Chargeback,Channel UI,Channels Technology,Matthew Cincera,,01-01-2023,31-01-2023,1,23,8616.24,T&M
21228,TCS,T&M,,94002,DLV â€“ Embedded eComm Team 11 Chargeback,Channel UI,Channels Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,16657,T&M
21229,TCS,T&M,,94002,DLV â€“ Embedded eComm Team 11 Chargeback,AIR4 UI,Channels Technology,Matthew Cincera,,01-01-2023,31-01-2023,1,23,3136.05,T&M
21230,TCS,T&M,,94002,DLV â€“ Embedded eComm Team 11 Chargeback,AIR4 UI,Channels Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,4753,T&M
21231,TCS,T&M,,94511,TOC-AA Authoring Process Improvement Chargeback,TechOps - Engineering & Technical Publications,Operations Technology & Innovation,Matthew Cincera,,01-02-2023,28-02-2023,2,23,4238.52,T&M
21232,TCS,T&M,,94724,DMS-Tableau Reporting Automation Chargeback,TechOps â€“ DTSG,Operations Technology & Innovation,Matthew Cincera,,01-01-2023,31-01-2023,1,23,10112.96,T&M
21233,TCS,T&M,,94724,DMS-Tableau Reporting Automation Chargeback,TechOps â€“ DTSG,Operations Technology & Innovation,Matthew Cincera,,01-02-2023,28-02-2023,2,23,11897.6,T&M
21234,TCS,T&M,,94724,DMS-Tableau Reporting Automation Chargeback,TechOps â€“ DTSG,Operations Technology & Innovation,Matthew Cincera,,01-03-2023,31-03-2023,3,23,8923,T&M
21235,TCS,T&M,,96312,ACS - Learning Mgmt Compliance Dashboards and Reports Chargeback,Business and Operational Analytics,Channels Technology,Matthew Cincera,,01-01-2023,31-01-2023,1,23,3136.05,T&M
21236,TCS,T&M,,96312,ACS - Learning Mgmt Compliance Dashboards and Reports Chargeback,Business and Operational Analytics,Channels Technology,Matthew Cincera,,01-02-2023,28-02-2023,2,23,5017.68,T&M
21237,TCS,T&M,,96312,ACS - Learning Mgmt Compliance Dashboards and Reports Chargeback,Business and Operational Analytics,Channels Technology,Matthew Cincera,,01-03-2023,31-03-2023,3,23,1231,T&M
21238,TCS,T&M,,96312,ACS - Learning Mgmt Compliance Dashboards and Reports Chargeback,Business and Operational Analytics,Channels Technology,Matthew Cincera,,01-12-2022,31-12-2022,12,22,8266,T&M
21239,TCS,T&M,,96465,IT -Middleware & Web Engineering,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,574,T&M
21240,TCS,T&M,,97425,Delta Vacation Experiences,Delta Vacations I,Channels Technology,Matthew Cincera,,01-01-2023,31-01-2023,1,23,7131.61,T&M
21241,TCS,T&M,,97425,Delta Vacation Experiences,Delta Vacations I,Channels Technology,Matthew Cincera,,01-02-2023,28-02-2023,2,23,7085.15,T&M
21242,TCS,T&M,,97425,Delta Vacation Experiences,Delta Vacations I,Channels Technology,Matthew Cincera,,01-03-2023,31-03-2023,3,23,4483,T&M
21243,TCS,T&M,,97425,Delta Vacation Experiences,Delta Vacations II,Channels Technology,Matthew Cincera,,01-01-2023,31-01-2023,1,23,10850.08,T&M
21244,TCS,T&M,,97425,Delta Vacation Experiences,Delta Vacations II,Channels Technology,Matthew Cincera,,01-02-2023,28-02-2023,2,23,12764.8,T&M
